Accession	Description	Naive 1	Naive 2	Naive 3	Naive 4	Naive 5	Naive 6	Naive 7	Naive+PRC2i 1	Naive+PRC2i 2	Naive+PRC2i 3	Naive+PRC2i 4	Naive+PRC2i 5	Primed 1	Primed 2	Primed 3	Primed 4	Primed 5	Primed+PRC2i 1	Primed+PRC2i 2	Primed+PRC2i 3	Primed+PRC2i 4	Primed+PRC2i 5	Primed+PRC2i 6
HMGN5_HUMAN	High mobility group nucleosome-binding domain-containing protein 5 OS=Homo sapiens OX=9606 GN=HMGN5 PE=1 SV=1	201.0327524	81.84614257	160.709012	158.140587	172.6521305	86.65315114	211.3337032	31.19313654	166.6257232	107.1959135	202.882165	59.50110619	588.0566079	924.2546389	854.4945329	2021.71093	1453.662987	1280.574674	1415.336141	627.4218312	388.7892516	1370.993926	966.2119551
HMGN2_HUMAN	Non-histone chromosomal protein HMG-17 OS=Homo sapiens OX=9606 GN=HMGN2 PE=1 SV=3	29461.28354	18727.4157	13119.83051	26662.35085	12617.88382	19549.86408	23784.33072	11220.34834	17526.43855	21001.29135	9666.150479	13508.83354	40158.30806	61717.07575	32624.94435	78557.66276	75114.48659	72699.04001	54780.77621	55268.03073	47417.73318	58286.66829	51352.38473
GNL3_HUMAN	Guanine nucleotide-binding protein-like 3 OS=Homo sapiens OX=9606 GN=GNL3 PE=1 SV=2	715.196472	869.3811712	909.3745495	818.0469943	688.0587497	488.4419375	764.6630178	682.216285	575.7067682	958.6651042	989.8144857	764.2897561	473.7997183	214.2820644	157.1382901	271.8812662	339.5169436	187.1615165	219.6123793	311.9495059	189.954214	184.8287615	331.3820504
VAT1_HUMAN	Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2	821.7651483	1816.712954	1553.037752	1683.52652	1388.514513	2167.644419	2055.113395	1577.905159	1967.862611	2151.828454	1275.255833	2091.850587	749.5779449	521.694085	412.9102808	594.6531309	474.9778872	424.9548857	516.5346935	759.5426772	626.6438559	530.9143483	882.2096786
FBRL_HUMAN	rRNA 2'-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2	9532.715926	18973.03476	14826.01114	12093.36272	11391.76782	10502.26954	15332.15559	10877.68376	10694.58382	15195.01735	11729.17899	12157.16573	6712.904997	6122.850146	4233.216709	5473.487745	4953.785094	4175.099296	6462.361491	6089.996191	3607.483247	5803.244694	6711.709048
IF2P_HUMAN	Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4	1179.247727	1018.905868	711.9767309	828.1245271	1198.381763	1503.825959	963.3824865	639.6866549	965.1152338	1509.797338	673.0711828	870.7882757	450.8589518	431.1033093	415.0938286	662.393414	457.9966391	396.5087336	323.0843348	333.0873951	366.7169889	320.1878546	369.439362
SENP7_HUMAN	Sentrin-specific protease 7 OS=Homo sapiens OX=9606 GN=SENP7 PE=1 SV=4	5.203700452	0	1.145526685	2.660811982	8.002935251	0.684169347	0	0.251723717	0	12.30977723	0	0.464950628	45.75291975	30.61656635	63.08917255	142.9200374	32.87278029	80.13162657	66.60366282	53.79272948	43.67226666	35.84584349	57.30862372
HMGN3_HUMAN	High mobility group nucleosome-binding domain-containing protein 3 OS=Homo sapiens OX=9606 GN=HMGN3 PE=1 SV=2	6262.880615	5551.478813	3784.394162	7289.987227	2552.658038	5144.129991	5072.378911	3214.885748	4443.756441	7203.319192	4057.736304	3500.242408	11368.02963	18515.16075	10414.95531	25451.48952	21568.86192	23108.81972	17434.6509	16996.74934	10910.58905	17440.63979	15653.34521
NOG2_HUMAN	Nucleolar GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=GNL2 PE=1 SV=1	464.0233554	725.5931458	649.8763437	521.6434119	452.1442437	424.1809068	518.2334859	402.1220204	403.1850318	342.9400343	320.5583157	503.3456078	228.0116088	121.720048	151.3493902	110.2008339	106.0364783	159.73164	163.3214731	139.5139114	66.95227162	69.02642129	245.5372991
SON_HUMAN	Protein SON OS=Homo sapiens OX=9606 GN=SON PE=1 SV=4	199.2811312	296.8598506	285.83737	210.0100645	252.9523441	374.3982089	272.8495793	151.8204088	191.1548215	370.3709574	231.3292258	278.1340708	100.3988633	58.86806239	103.1959408	146.1186688	79.10699498	71.36809787	84.66617798	90.90658279	84.47760885	58.43460847	113.555058
DDX21_HUMAN	Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5	3866.768887	6467.248242	4702.720602	4714.439613	3542.933145	4230.892798	5112.529959	3035.528827	3671.656697	4231.116882	3002.157816	4318.990239	2602.846287	2122.640971	1115.454437	2255.541909	1955.079474	1215.784466	1833.69865	1496.914908	968.2257329	1744.86299	1897.172176
RL24_HUMAN	60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1	6338.689544	8796.965482	8169.167651	6488.915752	6941.433769	9336.785118	7843.914537	7078.726551	5869.546001	5321.06673	4690.941926	7649.385039	19848.00598	17648.51946	16694.26007	22369.94651	13713.06872	15624.22602	15017.42171	10781.88974	7661.787641	16180.38299	13684.4923
ATPG_HUMAN	"ATP synthase subunit gamma, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1C PE=1 SV=1"	2391.361475	4678.125131	3828.618847	3390.205784	3702.869828	4302.91702	3723.395578	3002.678881	3201.847369	3536.499692	3340.731866	3350.873179	2036.724218	1415.966906	1872.827735	1509.877102	1563.094222	1643.178936	2550.871209	2274.006931	2017.369137	1600.952632	2128.094783
SPB1_HUMAN	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3 OS=Homo sapiens OX=9606 GN=FTSJ3 PE=1 SV=2	1221.084828	1911.045088	1365.166214	1109.133799	1379.162532	1492.057525	1361.121061	1073.625941	1470.282392	1814.415314	1956.372243	1391.474529	816.1790091	282.4448343	664.7053325	617.6795135	682.57014	482.084577	527.8485057	499.3454437	510.3265659	405.6287557	710.7318876
RM02_HUMAN	"39S ribosomal protein L2, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL2 PE=1 SV=2"	412.7828326	847.508357	837.4543334	540.1089869	518.3478632	451.936046	684.5016345	376.3391853	646.0933099	539.1032162	346.5591239	547.0953018	276.3414703	222.3755993	153.4485436	194.3398069	242.0776818	124.3820058	188.24137	238.104007	149.3439684	214.7110401	246.8642715
P66B_HUMAN	Transcriptional repressor p66-beta OS=Homo sapiens OX=9606 GN=GATAD2B PE=1 SV=1	0	0	0	5.151303505	0	0	0	0	0.088497162	0	3.806623793	0	83.42591635	5.339453844	15.31806047	16.51224025	77.7598807	22.21120997	15.62962957	8.598060422	13.95141914	13.44497711	14.49347898
CA131_HUMAN	Uncharacterized protein C1orf131 OS=Homo sapiens OX=9606 GN=C1orf131 PE=1 SV=4	1050.362626	2084.029644	834.7329971	1658.913191	1500.997581	1832.522254	2046.358751	1036.282374	661.27769	1012.149075	695.0672635	869.5400734	581.950124	716.0607965	414.2906594	364.5964564	533.7184416	592.9856416	371.2696444	332.3167128	264.0216682	445.5479846	430.5431045
WDR33_HUMAN	pre-mRNA 3' end processing protein WDR33 OS=Homo sapiens OX=9606 GN=WDR33 PE=1 SV=2	882.627975	822.9462401	1085.864109	936.2772643	1353.631265	2113.174576	1035.188198	476.1566198	781.7762176	721.4376711	1367.810322	904.4850003	449.4488444	380.565588	272.0841229	479.4870807	363.7564993	364.9556328	398.3122812	263.6161592	255.7378475	224.2754205	331.9383766
APOE_HUMAN	Apolipoprotein E OS=Homo sapiens OX=9606 GN=APOE PE=1 SV=1	663.4376292	769.3956045	1157.10465	1024.199064	758.7418182	1696.559899	718.1558725	586.0482397	818.4831354	481.4519483	1315.618899	604.1573319	263.7847428	295.3001233	186.674963	240.1977581	329.7322422	191.6983184	204.0211173	301.2120608	284.9138267	275.3975544	394.952188
MRT4_HUMAN	mRNA turnover protein 4 homolog OS=Homo sapiens OX=9606 GN=MRTO4 PE=1 SV=2	963.4211244	2613.1534	1336.196379	1949.505213	1728.015104	2957.38131	2146.432133	890.7537219	1124.588795	1645.002638	1137.27178	1125.310078	768.2872085	604.175894	471.3161176	599.2047472	535.4145164	539.4489883	687.346583	623.2863661	452.9177804	511.2265989	727.6143627
RT36_HUMAN	"28S ribosomal protein S36, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS36 PE=1 SV=2"	929.8424854	1479.074947	1224.222406	1942.562464	815.8042629	3076.256968	1449.867395	527.8499452	1047.072917	940.9376854	446.9051422	784.3816749	355.4645429	185.425871	185.9697261	511.5947548	273.4338391	270.0958232	265.3531253	321.2681664	153.6877417	273.857487	341.521188
RT22_HUMAN	"28S ribosomal protein S22, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS22 PE=1 SV=1"	915.7457154	1276.091771	1302.47406	1357.284994	1286.989818	1749.438469	1227.58027	676.3454267	1007.198507	936.7366506	468.789866	991.4466305	388.5416647	644.6614384	499.675421	384.6670668	383.3821403	442.7296052	580.9091993	563.1512066	426.8217422	439.1897867	629.0305526
RT09_HUMAN	"28S ribosomal protein S9, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS9 PE=1 SV=2"	375.3816371	985.6650886	824.0851207	551.1857064	521.8601403	564.5281551	632.4837205	381.3873774	721.9047692	629.7855523	872.9483486	528.6125899	355.1897984	223.0149099	172.7659779	199.4299108	216.8120341	103.1500633	175.7586941	232.9945959	144.8555605	188.6494412	246.1372659
QCR1_HUMAN	"Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3"	2550.490546	6301.27829	3638.213851	3353.061072	4624.809016	4620.853842	5120.786208	3437.12851	3314.660793	6594.354239	2763.233324	4290.827339	1474.409768	1276.617975	1208.783668	1771.549662	1266.64009	2017.238083	1990.807396	1622.423318	1249.365118	1009.617156	1542.404889
CAF1A_HUMAN	Chromatin assembly factor 1 subunit A OS=Homo sapiens OX=9606 GN=CHAF1A PE=1 SV=3	1768.031975	1756.914225	1243.495113	1440.726818	1379.969867	1983.369885	1325.94867	1182.892513	1403.404085	1415.345679	1369.210699	1375.051855	478.601333	901.1853338	904.1935448	801.9991918	651.4591891	619.4872175	942.0869567	550.928467	592.4976144	420.6736552	754.2127476
RRP1_HUMAN	Ribosomal RNA processing protein 1 homolog A OS=Homo sapiens OX=9606 GN=RRP1 PE=1 SV=1	901.6500657	898.0660156	1064.044819	1079.679798	902.9396632	990.2516267	1119.79865	677.3373058	805.5418767	1133.984341	941.2015139	871.3629224	748.3806261	472.2367355	378.8737888	675.929599	632.3999706	378.306814	387.6824451	525.9088364	499.8427623	396.043724	509.2814499
RPF1_HUMAN	Ribosome production factor 1 OS=Homo sapiens OX=9606 GN=RPF1 PE=1 SV=2	2832.535927	3518.844583	2983.049881	2616.264616	2489.786709	2176.545226	2753.887221	2819.828486	2948.328503	2720.037475	2988.437861	3002.048945	2824.944789	1808.427268	1579.831797	1196.738073	2098.134043	1213.637771	1483.959499	1123.115438	1019.473444	1357.833404	1461.417594
LPPRC_HUMAN	"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3"	105.1460739	424.6970035	479.3896758	302.9417732	165.7357056	205.2349306	297.7554796	137.5546672	185.2208851	154.9859779	217.4015092	220.9526178	45.20806492	8.88651346	2.138492081	8.993200657	9.560970539	0.735635407	1.874313824	28.64633145	9.36405457	2.681486056	31.1157389
ITA6_HUMAN	Integrin alpha-6 OS=Homo sapiens OX=9606 GN=ITGA6 PE=1 SV=5	112.9886801	257.7424911	131.2811325	143.8090964	142.8337066	248.8767507	154.5268191	112.3115602	256.0553067	284.128941	285.4011653	129.1536658	36.63083164	119.9086335	57.4005718	56.61244852	37.98406081	29.47942039	31.83114643	54.19649065	58.05528908	29.9024625	36.49341838
DDX41_HUMAN	Probable ATP-dependent RNA helicase DDX41 OS=Homo sapiens OX=9606 GN=DDX41 PE=1 SV=2	383.1575139	301.3946991	377.4800229	255.465419	327.7165161	193.4602096	306.5100401	293.9126329	365.7847533	333.1070588	438.1192442	316.0272314	155.8523787	135.1533139	92.08154075	83.66905513	64.57566057	121.0649275	164.7305365	177.185084	221.5458168	101.5047786	184.6100175
NH2L1_HUMAN	NHP2-like protein 1 OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV=3	4704.026803	4051.521181	4414.84007	5385.949689	5079.366877	5509.075901	4566.028469	2734.341737	3200.111573	6502.71171	3191.391665	3672.590548	2557.924575	2243.112356	1313.798411	2144.80844	1987.650721	1451.971184	1358.764338	2265.358829	1876.88254	1816.476307	2380.453462
RT26_HUMAN	"28S ribosomal protein S26, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS26 PE=1 SV=1"	1185.977256	1277.835323	1256.239135	1346.689476	1280.222692	1870.459211	1309.783522	873.5367003	989.3797276	516.9845646	1198.707629	852.7521205	462.5401137	798.2514491	370.0300318	508.3711335	559.9825032	456.0266493	528.2350938	588.6702812	438.4132087	671.0070242	570.6301858
CH60_HUMAN	"60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2"	23932.87465	53546.39198	43612.45555	31003.64579	27692.50708	24493.71831	33898.10705	30272.61414	35277.94725	35479.89817	25499.54586	35522.05832	20533.3549	8317.674644	7311.167754	13365.92861	11234.7861	5852.501186	6889.584907	13360.91116	5732.638208	10339.82101	14528.46839
GLYM_HUMAN	"Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3"	1160.278224	2116.028942	2001.24324	1767.901299	1594.860517	2708.314194	1981.792565	963.6579803	1226.42072	1347.651245	1181.514119	986.2335347	810.0676054	398.7758932	174.5674434	578.0070215	377.6976387	363.1617224	306.8056606	705.5947068	378.5970907	369.2937712	751.4427619
QCR2_HUMAN	"Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3"	1843.014153	4248.956272	3381.188465	3683.16498	4652.501724	4957.151851	3545.488087	2367.314893	2223.08796	2531.553023	2334.705092	2665.941569	1545.208836	1243.150094	935.0698292	1351.257233	1325.939996	1277.765261	1666.064785	1751.320672	1304.895804	1272.806572	2205.86971
U3IP2_HUMAN	U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens OX=9606 GN=RRP9 PE=1 SV=1	1707.369732	2600.220451	1868.911591	1784.065823	2010.872573	2093.851705	2093.366539	1527.734793	1711.722827	3247.528847	1926.311898	1985.137927	1228.880597	977.989431	680.6685515	1678.859387	1182.622429	894.5007544	843.2723386	843.7363613	884.5814809	722.1302845	799.3679989
COX7B_HUMAN	"Cytochrome c oxidase subunit 7B, mitochondrial OS=Homo sapiens OX=9606 GN=COX7B PE=1 SV=2"	1311.607877	2435.756566	1472.014241	1583.34618	1050.602408	1740.299516	1782.665501	1521.7417	2350.87882	2790.854908	3310.835489	1932.657528	792.7032952	711.5459677	442.0887833	797.9585158	1099.455658	760.4665687	877.873277	920.3315361	715.155185	675.6902437	795.8713763
PEBP1_HUMAN	Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3	460.0859919	1015.443324	745.2207704	950.0542942	1193.786275	2992.29485	982.941844	339.5461187	422.5162684	383.1487433	585.0294935	442.9917066	332.9157673	230.5169245	193.1996214	166.1198086	349.3926302	158.2448102	97.18913469	157.7987143	107.6823344	172.6134171	313.2240728
DHX9_HUMAN	ATP-dependent RNA helicase A OS=Homo sapiens OX=9606 GN=DHX9 PE=1 SV=4	1887.360736	2863.499999	2922.988419	2455.020326	2791.682113	4148.963273	2833.541704	1190.349892	1743.147197	2106.175782	1846.577721	2686.977726	1082.460993	1498.623549	931.0984369	1103.900068	943.1757223	922.3379632	1222.981465	1099.204587	1092.11101	1089.380273	1501.9222
CC137_HUMAN	Coiled-coil domain-containing protein 137 OS=Homo sapiens OX=9606 GN=CCDC137 PE=1 SV=1	695.4053886	978.1576688	829.9893605	769.7196199	568.3720487	639.3213542	691.1641333	632.4472502	716.7944341	821.1695685	640.0185625	693.3124525	436.9481322	377.0613017	287.0154863	399.9138707	580.468609	420.112247	286.8359044	219.8217975	250.6874752	408.5314196	205.1374368
RM44_HUMAN	"39S ribosomal protein L44, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL44 PE=1 SV=1"	268.9463021	454.5782998	559.519029	630.11872	603.8821069	687.1908451	427.5094626	294.5947179	399.1671259	346.6793744	528.634754	400.0636874	149.9886323	232.5971452	154.7285531	77.99797936	114.216241	114.3922767	201.3355453	207.9217904	167.9746579	122.3006927	221.4587322
COX5A_HUMAN	"Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=2"	10538.52306	14817.54386	10424.21515	13118.62475	11868.59676	11550.13688	11253.90382	10817.22169	14063.42221	12384.41455	6728.124761	13188.86742	6713.723105	4689.542205	6344.551657	4099.458495	6407.737355	6168.289867	7277.458706	6140.561344	6774.840007	5703.725538	6520.412344
RT15_HUMAN	"28S ribosomal protein S15, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS15 PE=1 SV=1"	1005.955399	1204.365593	1403.118483	1516.974879	763.9530915	1694.435474	1157.826214	657.2132749	1254.544067	619.5687334	729.4657101	1061.629543	370.8350762	580.2631925	297.5905628	525.7096179	543.3806584	358.7689187	269.8819443	465.6942896	287.1630769	438.7997099	507.8043614
RAB13_HUMAN	Ras-related protein Rab-13 OS=Homo sapiens OX=9606 GN=RAB13 PE=1 SV=1	0.224736221	5.677931986	0.773920096	6.184330784	20.18346196	24.20388363	16.46430619	0.099372638	2.464249242	2.770459282	22.06987106	8.442008037	196.5401862	321.6423536	106.562828	249.8562928	180.7736113	117.0721115	298.1475652	271.7751525	201.2929913	128.1196249	191.6696602
ATPB_HUMAN	"ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3"	30272.03425	81074.41947	40693.96291	40935.34086	46487.91661	47091.66367	52413.55792	41541.36944	41106.14786	60349.98192	33222.15839	44500.57741	24490.22837	20322.66927	17891.89773	25422.44365	20431.7492	25114.24157	23865.88838	19581.77287	16008.72784	18259.5833	20066.37829
COXM1_HUMAN	COX assembly mitochondrial protein homolog OS=Homo sapiens OX=9606 GN=CMC1 PE=1 SV=1	997.7329192	910.8448627	717.484535	1052.727209	904.3318793	1098.866526	815.9950734	788.7842873	873.5939798	650.8729266	575.720746	892.9851176	284.3366722	431.9313466	285.334158	412.1159858	384.1735924	558.9877511	532.4433594	558.9165558	308.8318268	608.4308061	691.2746562
F136A_HUMAN	Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1	1252.719965	1034.552775	768.4879909	1241.077494	1065.450235	1473.895354	681.938722	693.1761526	1209.733807	866.9213251	1097.975332	582.9756693	401.8676006	664.1926372	369.8843381	427.0728994	557.8423709	323.1300755	386.2858572	440.3960799	304.4771695	460.2601128	327.2526087
RL37A_HUMAN;RL37L_HUMAN	60S ribosomal protein L37a OS=Homo sapiens OX=9606 GN=RPL37A PE=1 SV=2	5235.783729	4905.298026	3310.781599	4797.206818	5373.411343	6556.390399	4188.127879	3424.176674	4309.271833	6231.414851	4689.643603	4313.632794	2185.728397	2906.850829	2616.959029	2896.511661	2333.93182	2083.483094	2951.721617	2061.719883	2084.327908	2903.570808	2411.314053
AGRE2_HUMAN	Adhesion G protein-coupled receptor E2 OS=Homo sapiens OX=9606 GN=ADGRE2 PE=1 SV=2	146.9242355	583.156909	304.2108822	476.2399051	231.4999913	475.1190116	491.8839549	241.1171605	257.4271884	227.9825753	249.2319435	206.114334	11.97863633	15.76153493	54.31361909	9.184402885	0	37.34313456	43.13940218	17.63597829	25.4180292	25.63289879	57.44291834
TOM34_HUMAN	Mitochondrial import receptor subunit TOM34 OS=Homo sapiens OX=9606 GN=TOMM34 PE=1 SV=2	7.370171203	0	0	0	0	0	8.913126891	6.155282372	11.12226895	0	18.48146592	2.408197599	46.74488879	257.9573803	117.2647508	132.7744099	128.3945355	28.95334556	24.77458923	44.96484865	43.8356032	228.8542865	101.2597673
RL7L_HUMAN	60S ribosomal protein L7-like 1 OS=Homo sapiens OX=9606 GN=RPL7L1 PE=1 SV=2	2882.429704	4469.184542	3634.920791	3729.574005	3596.239244	4271.287114	3839.750649	2937.107879	3336.607059	2051.585295	2550.116564	3411.895384	2618.820237	2246.409286	1941.08988	1162.509527	2271.483263	1528.748008	1739.866478	1362.035028	1504.834162	1883.428846	1683.473929
RT28_HUMAN	"28S ribosomal protein S28, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS28 PE=1 SV=1"	304.2330527	670.1855765	663.7081115	936.0407417	459.8438274	1170.713917	537.7554849	214.9402967	505.5963701	250.3972693	452.4360312	408.7175945	219.0132566	170.3461938	116.9841996	124.3821615	147.3710942	227.2171688	168.8898012	205.0620838	140.9439703	195.7512426	193.4677617
TBB4A_HUMAN;TBB6_HUMAN	Tubulin beta-4A chain OS=Homo sapiens OX=9606 GN=TUBB4A PE=1 SV=2	1424.994624	1882.252244	2057.629354	1373.094308	1617.155359	2652.209916	1614.920479	910.7167599	1280.206257	1269.788868	739.4970752	1353.386708	825.4388869	603.5236642	695.1093284	704.5305493	860.7176116	613.9730393	571.5527653	573.8887229	723.8921771	563.764889	1153.514563
LITD1_HUMAN	LINE-1 type transposase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=L1TD1 PE=1 SV=1	627.901886	943.6561805	960.5741341	729.6069923	883.1438097	959.1045111	922.8995596	435.6859624	557.514587	945.1969479	1070.133952	616.337566	2349.18163	1806.253772	1505.630243	2079.819693	1939.220347	1774.856741	1478.559198	2635.972727	2427.975679	1353.094124	3580.570652
SPS2L_HUMAN	SPATS2-like protein OS=Homo sapiens OX=9606 GN=SPATS2L PE=1 SV=2	15.67447673	38.85674495	0	11.19368613	21.04468564	107.8385116	0	17.5778856	13.14367198	30.01756104	36.12366478	18.75038768	1027.578163	902.0574111	607.7807165	1013.087952	1205.568705	684.7804696	747.4192437	283.2700398	534.6887672	790.3853788	476.2540358
NOC3L_HUMAN	Nucleolar complex protein 3 homolog OS=Homo sapiens OX=9606 GN=NOC3L PE=1 SV=1	693.9484206	859.1764348	534.4117565	589.1237806	932.4948053	937.4014085	671.8536185	537.1333536	488.3515221	775.0688257	662.9888408	690.7831962	289.8539377	331.790994	263.7681618	514.8519618	368.7014114	421.4251307	330.0371743	233.0244297	263.4742314	360.8715673	302.7480462
